hotel_id,hotel_name,city,rating,cost,facilities
826,Hotel Kosala,vijayawada,4.0,3397,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
827,"Lemon Tree Premier,Vijayawada",vijayawada,3.1,2606,"Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness center, Spa, Restaurant, Room service, Kitchen"
828,Hotel Mamata,vijayawada,4.0,5020,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
829,Mango Hotels Vybrant,vijayawada,4.2,2718,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen"
830,New Continental Park Hotel,vijayawada,4.7,9389,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
831,"Red Fox Hotel, Vijayawada",vijayawada,4.7,8387,"Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
832,"PARK IRIS HOTELS, Vijayawada",vijayawada,3.9,2587,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Full-service laundry"
833,The Eden Park Boutique Hotel,vijayawada,4.1,4364,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
834,Hotel Sai Rama,vijayawada,3.9,4454,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly"
835,Hotel Minerva Grand Vijayawada,vijayawada,4.4,2920,"4-star hotel, Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
836,Vishnu Paradise,vijayawada,3.8,3890,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Kitchen, Airport shuttle"
837,Hotel Aira,vijayawada,4.3,6435,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
838,"Vivanta Vijayawada, MG Road",vijayawada,3.3,1598,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
839,Hotel Manorama,vijayawada,3.9,3647,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle"
840,Haian - An Olive Tree Hotel - Hotel in Vijayawada,vijayawada,4.9,9652,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
841,Hotel SK Riverfront,vijayawada,3.7,4453,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free"
842,Treebo Trend Arka Vijayawada,vijayawada,4.4,5614,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Room service, Kitchen, Full-service laundry, Business center"
843,Hotel Park N,vijayawada,4.3,3710,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
844,Ibis Coimbatore City Centre,coimbatore,4.7,11231,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Fitness center, Restaurant, Room service"
845,Hash Six Hotels,coimbatore,4.7,10076,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
846,Hotel Grand Palace,coimbatore,4.7,6484,"3-star hotel, Free Wi-Fi, Free parking, Air conditioning, Breakfast, Restaurant, Room service, Airport shuttle, Full-service laundry"
847,Holiday Residency,coimbatore,3.8,1629,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
848,IVY Residency,coimbatore,3.6,3845,"Free Wi-Fi, Free parking, Air conditioning"
849,"Crystal Lake Suites, Coimbatore",coimbatore,4.4,3400,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Accessible"
850,Sugam Hotel Pvt Ltd,coimbatore,4.5,6062,"2-star hotel, Free breakfast, Free Wi-Fi, Room service, Full-service laundry, Kid-friendly"
851,Hotel Lovely Nest,coimbatore,4.7,4655,"Breakfast, Wi-Fi, Free parking, Air conditioning, Pet-friendly, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
852,HOTEL RAAMUS,coimbatore,3.1,2706,"1-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Full-service laundry"
853,Hotel Thaai Coimbatore - Opposite Railway Station,coimbatore,3.1,2184,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
854,Hotel Vintage Castle,coimbatore,4.3,5930,"Free Wi-Fi, Free parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, Accessible, Business center"
855,Hotel Kooloth Lake View Residency,coimbatore,4.8,5740,"2-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Room service, Full-service laundry, Kid-friendly"
856,iStay - Hotels in Coimbatore,coimbatore,5.0,7882,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
857,Ibis Coimbatore City Centre,coimbatore,4.5,10156,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Fitness center, Restaurant, Room service"
858,Hotel Chanma International,coimbatore,3.9,2335,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
859,Chetinaad Courtyard,coimbatore,3.2,2580,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
860,"Welcomhotel By ITC Hotels, Race Course, Coimbatore- LEED® Platinum and Zero Carbon Certified Premium Hotel| Centrally located",coimbatore,4.3,6610,"5-star hotel, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar, Restaurant"
861,"HOTEL VIJAY PARK INN, RAMNAGAR, COIMBATORE, TAMILNADU",coimbatore,4.7,10848,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry"
862,"FabHotel Jansi Deluxe - Hotel in Gandhipuram, Coimbatore",coimbatore,3.9,4004,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly"
863,Plaza Inn,coimbatore,4.4,6363,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
864,IKON by Annapoorna,coimbatore,4.8,11650,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
865,Itsy By Treebo - Corner stay,coimbatore,3.1,1155,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Room service, Kitchen, Full-service laundry, Kid-friendly"
866,Hotel The Grand Palace,ghaziabad,4.6,10281,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa, Room service"
867,The Roseman Hotel & Suites,ghaziabad,3.6,2065,"Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
868,Taj Studios - Luxury Stay in Gaur City Mall (1st time in Greate Noida West),ghaziabad,3.7,3624,"Sleeps 3, 1 bedroom, Air conditioning, Elevator, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi"
869,Mahagun Sarovar Portico Suites,ghaziabad,3.3,1749,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
870,Swiss Hotel,ghaziabad,4.1,5162,"3-star hotel, Free breakfast, Paid parking, Pool, Restaurant, Room service, Full-service laundry, Kid-friendly"
871,The Roseman Hotel & Suites,ghaziabad,4.1,6418,"Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
872,Hotel Royal Park,ghaziabad,4.6,8804,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service"
873,"Country Inn & Suites by Radisson, Sahibabad, Distt Ghaziabad (U.P.)",ghaziabad,3.3,2443,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
874,"Luxury Stay in Mall with PVR, Shopper Stop, Lifestyle, Food Court With All Brands",ghaziabad,3.2,2185,"Sleeps 2, 1 bedroom, Air conditioning, Elevator, Fireplace, Kitchen, Paid parking, Free Wi-Fi, No crib"
875,Green Palms Hotel,ghaziabad,4.7,5918,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Bar, Restaurant, Room service, Kitchen, Full-service laundry"
876,Hotel Krishna Sagar NH 24,ghaziabad,4.2,6265,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
877,Golden Tulip Vasundhara,ghaziabad,3.5,3683,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
878,Kinsfolk,ghaziabad,4.8,7304,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Room service, Kitchen, Full-service laundry"
879,Rosellia Banquets & Suites,ghaziabad,3.3,2351,
880,Hotel frank Inn,ghaziabad,3.9,4268,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Air conditioning, Kitchen, Full-service laundry, Kid-friendly"
881,Hotel Royal Residency,ghaziabad,3.5,4452,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
882,Clarks Inn Kaushambi,ghaziabad,3.5,4288,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
883,Ace Manor (L'ELEGANT Hotel & Banquet),ghaziabad,3.0,1982,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
884,Hotel The Grand Palace,ghaziabad,4.6,9497,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa, Room service"
885,Hotel Krishna Sagar,ghaziabad,4.8,8466,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
886,Bharat Guest House by Golden Plate,ghaziabad,4.4,4075,
887,Itsy by Treebo - Royal Galaxy,allahabad,3.3,1909,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Pet-friendly, Room service, Kitchen, Full-service laundry"
888,Hotel Ravisha Continental,allahabad,3.9,2642,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
889,Hotel Triveni Darshan,allahabad,3.7,3785,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
890,The Prayaraj House,allahabad,4.2,4945,"Sleeps 9, 3 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, No crib, No elevator, No fitness center"
891,Hotel Prayag,allahabad,4.3,4342,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen"
892,Grand Continental Hotel,allahabad,3.8,2719,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
893,"Hotel Kanha Shyam, Prayagraj",allahabad,3.5,2683,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Spa, Bar, Restaurant"
894,WelcomHeritage Badi Kothi,allahabad,4.7,10274,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
895,Hotel Hira Inn,allahabad,3.4,1749,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Full-service laundry"
896,Luxmi Hotel,allahabad,3.8,4327,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
897,Hotel Milan (A Boutique Hotel),allahabad,4.0,6505,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
898,Hotel Haidri Inn,allahabad,3.5,2798,"Free Wi-Fi, Free parking, Pool, Air conditioning, Room service, Kitchen, Full-service laundry"
899,Orchard One Hotel,allahabad,4.1,6430,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
900,City Hotel,allahabad,4.1,5357,"2-star hotel, Free Wi-Fi, Pool, Air conditioning, Pet-friendly, Restaurant, Kitchen, Full-service laundry, Kid-friendly"
901,Hotel Fortune Suites,allahabad,5.0,9091,
902,Hotel Prayag Inn,allahabad,3.6,4455,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
903,Advantage Inn,allahabad,5.0,6740,"Free breakfast, Free Wi-Fi, Free parking, Pool, Room service, Full-service laundry, Smoke-free"
904,Landmark Inn,allahabad,4.3,4857,"Free breakfast, Free Wi-Fi, Paid parking, Room service, Kitchen, Full-service laundry, Kid-friendly"
905,"Millennium Inn, Prayagraj",allahabad,3.5,1999,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
906,Stay Inn Hotel,allahabad,4.1,6949,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
907,Hotel Hira Inn,allahabad,4.4,5610,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Full-service laundry"
908,City Hotel,allahabad,4.5,11838,"2-star hotel, Free Wi-Fi, Pool, Air conditioning, Pet-friendly, Restaurant, Kitchen, Full-service laundry, Kid-friendly"
909,Treebo Trend Grand Town House,faridabad,3.1,2516,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
910,Hotel Sewa Grand,faridabad,4.2,5327,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen"
911,Vibe By The LaLiT Traveller,faridabad,4.0,3699,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
912,Goldfinch Hotel Delhi NCR,faridabad,4.8,6879,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
913,Vivanta Surajkund,faridabad,3.6,1672,"5-star hotel, Breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
914,"Radisson Blu Hotel, Faridabad",faridabad,4.6,6856,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
915,Hotel Delite,faridabad,4.2,3147,"Free breakfast, Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
916,Park Plaza Faridabad,faridabad,3.7,2918,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
917,Lavit Hotel,faridabad,4.3,6123,
918,Sarovar Portico Surajkund,faridabad,4.2,4600,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service, Airport shuttle"
919,Ceremony Hotel and Banquets,faridabad,4.4,6424,
920,Ginger Faridabad,faridabad,4.4,4252,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Breakfast, Full-service laundry, Kid-friendly"
921,Hotel Bay Laurel Retreat,faridabad,4.3,4155,"Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
922,SKY MANSION,faridabad,4.7,11282,Free Wi-Fi
923,Hotel View - A Boutique Hotel,faridabad,4.3,6912,
924,Hotel Saffron Kiran,faridabad,4.8,6721,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service"
925,Vibe By The LaLiT Traveller,faridabad,4.3,4725,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
926,Goldfinch Hotel Delhi NCR,faridabad,3.6,2062,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
927,Canary Inn,hazaribagh,3.9,1947,
928,Hotel Nikunj,hazaribagh,4.2,4460,"Free Wi-Fi, Paid parking, Room service, Kitchen, Full-service laundry"
929,Hotel Hill Side,hazaribagh,4.5,6486,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Kitchen, Full-service laundry"
930,Canary Inn,hazaribagh,3.2,1107,
931,Hotel Skylok,hazaribagh,3.6,4243,"Free Wi-Fi, Kitchen, Full-service laundry, Kid-friendly"
932,Hotel Sri Vinayak,hazaribagh,4.5,11915,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Kitchen, Full-service laundry"
933,Hotel Aranya Vihar,hazaribagh,3.4,1824,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
934,Hotel Samrat Inn,hazaribagh,3.3,1853,"Free Wi-Fi, Paid parking, Air conditioning, Kitchen, Full-service laundry, Kid-friendly"
935,Hotel AK International,hazaribagh,4.1,2930,
936,Hotel Nikunj,hazaribagh,4.9,5320,"Free Wi-Fi, Paid parking, Room service, Kitchen, Full-service laundry"
937,Hotel Yamuna palace,hazaribagh,4.1,5885,"Free Wi-Fi, Paid parking, Air conditioning, Kitchen, Full-service laundry"
938,Hotel Nandgaon & Highway Delight Veg. Restaurant,hazaribagh,4.8,7205,"3-star hotel, Free breakfast, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Kid-friendly"
939,Hotel Bhandara Park,hazaribagh,4.7,10376,"Free Wi-Fi, Kitchen, Full-service laundry"
940,"Manokamna Restaurant, Bar & Lodge",hazaribagh,3.5,3434,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
941,"Manokamna Restaurant, Bar & Lodge",hazaribagh,4.6,5323,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
942,Hotel Aranya Vihar,hazaribagh,4.0,3626,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
943,Hotel Om Inn,gandhinagar,4.6,4542,
944,Hotel The Grand Vinayak,gandhinagar,4.5,9008,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible, Smoke-free"
945,Hotel Green City,gandhinagar,3.7,2146,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
946,Infocity Club And Resort,gandhinagar,3.2,2566,"Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Kitchen, Accessible"
947,Hotel Prominent Corporate Residency,gandhinagar,4.9,9848,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Kitchen"
948,7 Wonders Hotel & Restaurant,gandhinagar,3.3,2848,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
949,Hotel The Grand Vinayak,gandhinagar,4.9,8411,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible, Smoke-free"
950,Hotel Midway Residency,gandhinagar,4.7,9829,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry"
951,"Fortune Inn Haveli, Gandhinagar - Member ITC's hotel group",gandhinagar,4.4,4133,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Spa, Restaurant, Room service"
952,Skylon Hotel,gandhinagar,5.0,10692,"Pool, Air conditioning, Wi-Fi, Paid parking, Restaurant, Kid-friendly, Smoke-free"
953,The Leela Gandhinagar,gandhinagar,4.9,6853,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
954,Hotel Middletown,gandhinagar,4.6,7131,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
955,Super OYO Hotel Siddharth Inn,gandhinagar,3.7,2669,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Kitchen, Full-service laundry"
956,Cambay Sapphire Gandhinagar,gandhinagar,4.6,9791,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
957,Hotel Berlin - Gandhinagar,gandhinagar,3.0,1142,"Free breakfast, Paid parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
958,Hotel tulsi palace,gandhinagar,4.1,3232,
959,Hotel President Inn,gandhinagar,3.9,4171,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Kitchen, Full-service laundry, Smoke-free"
960,"FabHotel Siddharth Corporate - Hotels in Vavol, Gandhinagar",gandhinagar,4.3,4402,"Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Room service, Full-service laundry, Kid-friendly"
961,HOTEL HILL CITY,gandhinagar,4.3,6883,"Free Wi-Fi, Paid parking, Air conditioning, Room service, Airport shuttle, Full-service laundry"
962,Hotel Om Inn,gandhinagar,4.2,2805,
963,Perfect Room in Perfect Bungalow,gandhinagar,4.6,11981,"Sleeps 16, 4 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No crib, No elevator"
964,Rooms in a Fully Furnished Bungalow,gandhinagar,4.9,5934,"Villa, Sleeps 3, 1 bedroom, Air conditioning, Fireplace, Paid parking, Free Wi-Fi, No crib, No elevator"
965,FabHotel Prime Blue Moon,gandhinagar,3.2,2611,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
966,Hotel Siddharth inn,gandhinagar,3.5,2220,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
967,Hotel TRIDEV,varanasi,3.1,1048,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Fitness center, Restaurant, Room service, Airport shuttle"
968,"Hotel Surya, Kaiser Palace",varanasi,4.8,11350,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Spa, Bar"
969,Varanasi Villa,varanasi,4.1,5752,"Sleeps 24, 12 bedrooms, 12 bathrooms, Air conditioning, Kid-friendly, Kitchen, Pet-friendly, Free Wi-Fi, No fitness center"
970,Hotel Four Element,varanasi,4.8,10954,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Full-service laundry, Accessible"
971,goSTOPS Varanasi,varanasi,3.4,2929,"2-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Pet-friendly, Restaurant, Airport shuttle, Full-service laundry"
972,Radisson Hotel Varanasi,varanasi,3.1,1663,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
973,Pearl Courtyard,varanasi,4.6,10635,"4-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
974,Hotel Yash Residency Near Assi Ghat & BHU,varanasi,4.8,11645,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Pet-friendly, Room service, Full-service laundry, Accessible"
975,Royal Guest House,varanasi,3.6,2685,"3-star hotel, Breakfast, Free Wi-Fi, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry"
976,Hotel Satkar,varanasi,3.8,1653,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry"
977,"Rahi Tourist Bungalow, Varanasi",varanasi,3.3,937,"2-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen"
978,"Hotel Surya, Kaiser Palace",varanasi,4.9,6944,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Spa, Bar"
979,The Pinnacle Inn Sarnath - Best 4 Star Hotel in Sarnath,varanasi,3.6,3826,"Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant, Room service"
980,Hotel Costa River,varanasi,4.0,3379,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
981,Green Villa Kashi,varanasi,3.2,2272,"Sleeps 2, 1 bedroom, Air conditioning, Paid parking, Free Wi-Fi, No crib, No elevator, No fireplace, No fitness center"
982,BlueBells Varanasi,varanasi,4.8,6831,"Sleeps 11, 3 bedrooms, Air conditioning, Fireplace, Paid parking, Free Wi-Fi, No crib, No elevator, No fitness center"
983,Hotel Ganges Grand - Varanasi,varanasi,3.3,2761,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
984,Hotel Le Lotus Grand,varanasi,3.9,4126,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Business center"
985,Family Guest House,varanasi,4.3,6950,"1-star hotel, Breakfast, Free Wi-Fi, Pool, Air conditioning, Spa, Paid parking, Bar, Restaurant"
986,Leela Guest House,varanasi,4.5,8795,"3-star hotel, Free Wi-Fi, Pool, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
987,Villa Benares,varanasi,4.9,8546,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry"
988,Hotel Uday Palace Varanasi,varanasi,3.8,2049,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
989,Hotel Radiance Courtyard,varanasi,4.5,11471,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
990,Hotel Four Element,varanasi,3.3,2965,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Full-service laundry, Accessible"
991,"The Fern Residency, Noida",noida,3.8,3417,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
992,Treebo Trend Noida Grand,noida,3.2,2017,"Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Room service, Kitchen, Full-service laundry, Business center"
993,Noida Suites,noida,4.0,4079,"Sleeps 5, 2 bedrooms, Air conditioning, Elevator, Fireplace, Kitchen, Cable TV, Paid parking, Free Wi-Fi"
994,Radisson Noida,noida,3.8,1961,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
