flight_id,source,destination,airline,departure time,arrival_time,price,duration,duration_minutes
1722,Banglore,New Delhi,Air India,13:50,18:40 16 Mar,11161,28h 50m,1730
1723,Kolkata,Banglore,Air India,10:00,13:45 13 Jun,12224,27h 45m,1665
1724,Kolkata,Banglore,Jet Airways,18:55,12:00 02 May,9663,17h 5m,1025
1725,Banglore,New Delhi,Jet Airways,08:55,15:15,12284,6h 20m,380
1726,Delhi,Cochin,Air India,17:20,09:25 28 May,7480,16h 5m,965
1727,Delhi,Cochin,Jet Airways,19:15,04:25 07 Mar,17024,9h 10m,550
1728,Kolkata,Banglore,Jet Airways,20:25,19:10 07 Jun,14151,22h 45m,1365
1729,Kolkata,Banglore,IndiGo,17:15,19:50,4804,2h 35m,155
1730,Delhi,Cochin,IndiGo,16:00,21:00,6069,5h,300
1731,Banglore,New Delhi,Vistara,06:40,21:55,6065,15h 15m,915
1732,Kolkata,Banglore,Jet Airways,20:25,09:45 19 May,14151,13h 20m,800
1733,Kolkata,Banglore,Jet Airways,18:55,12:00 25 Mar,14231,17h 5m,1025
1734,Mumbai,Hyderabad,Vistara,15:40,09:25 07 Mar,12395,17h 45m,1065
1735,Delhi,Cochin,IndiGo,02:00,07:25,5636,5h 25m,325
1736,Delhi,Cochin,Air India,17:40,23:00,5232,5h 20m,320
1737,Delhi,Cochin,Jet Airways,14:00,04:25 02 Jun,14714,14h 25m,865
1738,Chennai,Kolkata,IndiGo,07:55,10:15,3850,2h 20m,140
1739,Delhi,Cochin,Air India,17:40,09:35 28 May,7258,15h 55m,955
1740,Banglore,New Delhi,Jet Airways,21:25,20:20 07 Mar,17471,22h 55m,1375
1741,Banglore,Delhi,SpiceJet,21:10,00:05 10 May,4423,2h 55m,175
1742,Mumbai,Hyderabad,IndiGo,21:20,22:50,2227,1h 30m,90
1743,Delhi,Cochin,Multiple carriers,10:00,01:30 25 Jun,13377,15h 30m,930
1744,Banglore,Delhi,Jet Airways,08:20,11:20,8016,3h,180
1745,Banglore,New Delhi,Air India,06:50,08:50 13 Mar,5626,26h,1560
1746,Banglore,New Delhi,IndiGo,16:55,19:45,6860,2h 50m,170
1747,Delhi,Cochin,IndiGo,18:35,01:30 02 Jun,6628,6h 55m,415
1748,Delhi,Cochin,Jet Airways,13:00,12:35 07 Jun,11627,23h 35m,1415
1749,Kolkata,Banglore,SpiceJet,17:10,19:40,4174,2h 30m,150
1750,Delhi,Cochin,Jet Airways,18:15,04:25 02 Jun,14714,10h 10m,610
1751,Kolkata,Banglore,Jet Airways,09:35,21:05,14151,11h 30m,690
1752,Delhi,Cochin,Jet Airways,16:00,19:00 28 May,12898,27h,1620
1753,Delhi,Cochin,Jet Airways,21:50,04:25 19 May,12373,6h 35m,395
1754,Banglore,Delhi,IndiGo,10:10,13:00,3943,2h 50m,170
1755,Kolkata,Banglore,Air Asia,15:10,23:30,7870,8h 20m,500
1756,Banglore,Delhi,Jet Airways,18:55,22:00,8016,3h 5m,185
1757,Delhi,Cochin,Air India,13:05,09:25 16 May,10975,20h 20m,1220
1758,Chennai,Kolkata,IndiGo,07:55,10:15,3850,2h 20m,140
1759,Kolkata,Banglore,IndiGo,20:25,23:10,4804,2h 45m,165
1760,Delhi,Cochin,Jet Airways,20:50,04:25 10 Mar,15554,7h 35m,455
1761,Kolkata,Banglore,SpiceJet,06:55,09:35,4465,2h 40m,160
1762,Kolkata,Banglore,Jet Airways,21:10,10:05 10 Jun,11841,12h 55m,775
1763,Delhi,Cochin,Multiple carriers,08:00,19:15,19332,11h 15m,675
1764,Kolkata,Banglore,SpiceJet,17:10,19:40,3841,2h 30m,150
1765,Banglore,Delhi,IndiGo,10:10,13:00,4591,2h 50m,170
1766,Kolkata,Banglore,IndiGo,15:15,20:05,5192,4h 50m,290
1767,Delhi,Cochin,Jet Airways,18:15,12:35 10 Jun,10577,18h 20m,1100
1768,Delhi,Cochin,Jet Airways,19:30,04:25 19 May,15129,8h 55m,535
1769,Delhi,Cochin,Multiple carriers,06:00,19:00,11789,13h,780
1770,Delhi,Cochin,Air India,21:00,07:40 16 Jun,8372,10h 40m,640
1771,Delhi,Cochin,Multiple carriers,06:00,19:15,8266,13h 15m,795
1772,Kolkata,Banglore,Jet Airways,06:30,19:50,14781,13h 20m,800
1773,Banglore,Delhi,Vistara,17:00,19:35,5613,2h 35m,155
1774,Banglore,Delhi,Jet Airways,15:15,18:10,7229,2h 55m,175
1775,Delhi,Cochin,IndiGo,08:30,21:00,6093,12h 30m,750
1776,Delhi,Cochin,Jet Airways,05:30,12:35,15544,7h 5m,425
1777,Delhi,Cochin,GoAir,07:25,13:35,6296,6h 10m,370
1778,Kolkata,Banglore,IndiGo,09:35,12:20,4804,2h 45m,165
1779,Banglore,New Delhi,Air Asia,05:50,08:40,4284,2h 50m,170
1780,Delhi,Cochin,IndiGo,07:35,22:20,6558,14h 45m,885
1781,Delhi,Cochin,IndiGo,21:50,03:35 25 Jun,5775,5h 45m,345
1782,Chennai,Kolkata,SpiceJet,08:20,10:35,3543,2h 15m,135
1783,Delhi,Cochin,Jet Airways,09:55,18:50,17024,8h 55m,535
1784,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4050,1h 25m,85
1785,Mumbai,Hyderabad,Air India,06:00,15:15 07 Mar,14219,33h 15m,1995
1786,Banglore,New Delhi,Jet Airways,11:40,18:25,26890,6h 45m,405
1787,Delhi,Cochin,Air India,19:45,19:15 16 Jun,9653,23h 30m,1410
1788,Banglore,Delhi,IndiGo,06:05,08:50,3943,2h 45m,165
1789,Kolkata,Banglore,Jet Airways,14:05,16:20 19 May,10844,26h 15m,1575
1790,Kolkata,Banglore,Jet Airways,21:10,04:40 02 Apr,8849,7h 30m,450
1791,Mumbai,Hyderabad,IndiGo,01:40,03:10,2754,1h 30m,90
1792,Delhi,Cochin,Air India,06:50,19:15 22 Mar,10756,36h 25m,2185
1793,Kolkata,Banglore,Jet Airways,17:00,21:05 22 May,14151,28h 5m,1685
1794,Kolkata,Banglore,Jet Airways,08:25,20:45,9899,12h 20m,740
1795,Delhi,Cochin,Jet Airways,22:00,04:25 22 Mar,12242,6h 25m,385
1796,Delhi,Cochin,Jet Airways,19:30,12:35 10 Jun,10368,17h 5m,1025
1797,Mumbai,Hyderabad,IndiGo,09:10,10:40,5755,1h 30m,90
1798,Delhi,Cochin,Jet Airways,18:15,04:25 16 Jun,10262,10h 10m,610
1799,Kolkata,Banglore,SpiceJet,08:35,17:15,6643,8h 40m,520
1800,Delhi,Cochin,Multiple carriers Premium economy,07:30,21:00,9845,13h 30m,810
1801,Kolkata,Banglore,Jet Airways,18:55,12:00 25 Mar,11134,17h 5m,1025
1802,Delhi,Cochin,SpiceJet,06:05,11:20,5583,5h 15m,315
1803,Delhi,Cochin,IndiGo,16:00,21:00,6069,5h,300
1804,Banglore,New Delhi,Jet Airways,05:45,20:20,13817,14h 35m,875
1805,Delhi,Cochin,Air India,05:00,19:15 07 Mar,10283,38h 15m,2295
1806,Kolkata,Banglore,Air India,09:50,21:05,7795,11h 15m,675
1807,Delhi,Cochin,Multiple carriers,00:20,07:40,13977,7h 20m,440
1808,Delhi,Cochin,Jet Airways,06:45,04:25 02 Jun,10919,21h 40m,1300
1809,Kolkata,Banglore,IndiGo,20:25,23:05,6038,2h 40m,160
1810,Delhi,Cochin,IndiGo,05:35,08:50,5601,3h 15m,195
1811,Delhi,Cochin,IndiGo,07:30,21:00,12351,13h 30m,810
1812,Delhi,Cochin,Air India,05:10,08:00,6094,2h 50m,170
1813,Delhi,Cochin,Multiple carriers,10:35,19:15,7575,8h 40m,520
1814,Delhi,Cochin,Jet Airways,21:50,04:25 28 May,16079,6h 35m,395
1815,Delhi,Cochin,Jet Airways,19:15,19:00 16 Jun,10262,23h 45m,1425
1816,Delhi,Cochin,Air Asia,16:45,22:25,13470,5h 40m,340
1817,Banglore,Delhi,Jet Airways,11:10,14:05,8016,2h 55m,175
1818,Delhi,Cochin,Jet Airways,18:15,18:50 10 Mar,16289,24h 35m,1475
1819,Delhi,Cochin,Jet Airways,19:45,04:25 07 Jun,10262,8h 40m,520
1820,Banglore,Delhi,IndiGo,18:25,21:20,4823,2h 55m,175
1821,Banglore,Delhi,Vistara,09:45,12:35,5403,2h 50m,170
1822,Delhi,Cochin,Jet Airways,17:30,19:00 19 May,12373,25h 30m,1530
1823,Mumbai,Hyderabad,SpiceJet,14:10,22:25,13552,8h 15m,495
1824,Kolkata,Banglore,Jet Airways,08:25,20:45,10844,12h 20m,740
1825,Mumbai,Hyderabad,Air India,09:40,23:45,22619,14h 5m,845
1826,Delhi,Cochin,Multiple carriers,10:35,19:15,8625,8h 40m,520
1827,Banglore,New Delhi,IndiGo,06:00,08:45,4777,2h 45m,165
1828,Delhi,Cochin,IndiGo,05:35,08:50,5000,3h 15m,195
1829,Delhi,Cochin,Jet Airways,19:10,19:45 07 Mar,21954,24h 35m,1475
1830,Delhi,Cochin,Jet Airways,11:30,04:25 04 Jun,11627,16h 55m,1015
1831,Kolkata,Banglore,Jet Airways,14:05,04:40 25 May,13731,14h 35m,875
1832,Banglore,Delhi,IndiGo,22:10,01:00 04 Apr,3943,2h 50m,170
1833,Banglore,New Delhi,Jet Airways,08:55,23:00,6992,14h 5m,845
1834,Kolkata,Banglore,Jet Airways,18:55,04:40 07 May,13941,9h 45m,585
1835,Delhi,Cochin,Jet Airways,08:00,19:00,14924,11h,660
1836,Delhi,Cochin,Jet Airways,02:15,12:35,18371,10h 20m,620
1837,Chennai,Kolkata,IndiGo,19:35,21:55,7295,2h 20m,140
1838,Banglore,New Delhi,Air India,17:00,16:40 13 Mar,9292,23h 40m,1420
1839,Kolkata,Banglore,Jet Airways,20:00,08:15 02 May,13941,12h 15m,735
1840,Kolkata,Banglore,IndiGo,04:15,09:50,4150,5h 35m,335
1841,Kolkata,Banglore,Jet Airways,20:00,23:35 02 Apr,12681,27h 35m,1655
1842,Delhi,Cochin,IndiGo,05:35,08:50,5601,3h 15m,195
1843,Kolkata,Banglore,Air India,09:50,08:55 22 May,14960,23h 5m,1385
1844,Delhi,Cochin,Multiple carriers,16:00,01:30 07 Jun,13377,9h 30m,570
1845,Mumbai,Hyderabad,IndiGo,12:00,13:25,3342,1h 25m,85
1846,Banglore,Delhi,Jet Airways,11:10,14:05,8016,2h 55m,175
1847,Banglore,New Delhi,Jet Airways,05:45,23:00,16736,17h 15m,1035
1848,Kolkata,Banglore,Jet Airways,21:10,19:40 25 Mar,10031,22h 30m,1350
1849,Delhi,Cochin,Air India,20:30,08:15 22 Apr,7258,11h 45m,705
1850,Banglore,Delhi,Jet Airways,06:00,08:45,4030,2h 45m,165
1851,Delhi,Cochin,Air India,14:25,19:15 25 Jun,13381,28h 50m,1730
1852,Delhi,Cochin,Jet Airways,23:05,04:25 26 May,16704,29h 20m,1760
1853,Delhi,Cochin,Multiple carriers,09:00,21:00,13587,12h,720
1854,Mumbai,Hyderabad,Jet Airways,02:55,04:20,5678,1h 25m,85
1855,Kolkata,Banglore,Jet Airways,06:30,09:20 02 Apr,7064,26h 50m,1610
1856,Mumbai,Hyderabad,IndiGo,01:40,03:10,2754,1h 30m,90
1857,Banglore,Delhi,Vistara,09:45,12:35,4668,2h 50m,170
1858,Kolkata,Banglore,Air Asia,19:55,22:25,4107,2h 30m,150
1859,Delhi,Cochin,IndiGo,04:55,21:00,5894,16h 5m,965
1860,Delhi,Cochin,Jet Airways,17:30,04:25 07 Jun,10262,10h 55m,655
1861,Kolkata,Banglore,Jet Airways,16:30,08:15 10 May,13941,15h 45m,945
1862,Delhi,Cochin,Air Asia,16:45,07:10 28 Apr,6451,14h 25m,865
1863,Delhi,Cochin,Air India,09:45,09:25 28 Jun,10975,23h 40m,1420
1864,Delhi,Cochin,Air India,12:00,07:40 07 Mar,14746,19h 40m,1180
1865,Delhi,Cochin,Air Asia,20:45,07:10 07 Jun,11410,10h 25m,625
1866,Kolkata,Banglore,SpiceJet,06:55,09:30,3841,2h 35m,155
1867,Delhi,Cochin,Air India,06:50,07:40 04 Jun,13381,24h 50m,1490
1868,Delhi,Cochin,Multiple carriers,11:30,01:30 10 May,15078,14h,840
1869,Kolkata,Banglore,Air India,09:25,18:30,8891,9h 5m,545
1870,Kolkata,Banglore,Jet Airways,14:05,10:05 10 May,7757,20h,1200
1871,Banglore,Delhi,Air India,05:45,08:45,4441,3h,180
1872,Kolkata,Banglore,Jet Airways,19:45,18:10 25 Mar,10031,22h 25m,1345
1873,Banglore,Delhi,IndiGo,13:00,15:50,4823,2h 50m,170
1874,Kolkata,Banglore,Air India,09:25,18:30,8576,9h 5m,545
1875,Banglore,New Delhi,Jet Airways,20:35,16:10 13 Mar,11087,19h 35m,1175
1876,Delhi,Cochin,Jet Airways,10:00,12:35 19 May,12373,26h 35m,1595
1877,Kolkata,Banglore,Air India,09:25,05:35 22 May,11432,20h 10m,1210
1878,Mumbai,Hyderabad,IndiGo,16:55,18:25,3175,1h 30m,90
1879,Kolkata,Banglore,IndiGo,09:35,12:20,4804,2h 45m,165
1880,Delhi,Cochin,Jet Airways,09:40,12:35 28 Jun,13014,26h 55m,1615
1881,Delhi,Cochin,Multiple carriers,07:10,22:20,7563,15h 10m,910
1882,Kolkata,Banglore,SpiceJet,09:00,11:25,3873,2h 25m,145
1883,Delhi,Cochin,IndiGo,11:55,00:55 22 May,6282,13h,780
1884,Delhi,Cochin,Multiple carriers,08:30,19:00,11200,10h 30m,630
1885,Banglore,Delhi,Vistara,19:30,22:15,5613,2h 45m,165
1886,Delhi,Cochin,IndiGo,14:20,17:35,5601,3h 15m,195
1887,Delhi,Cochin,Jet Airways,14:00,12:35 16 Jun,10262,22h 35m,1355
1888,Banglore,New Delhi,IndiGo,20:00,22:55,14306,2h 55m,175
1889,Kolkata,Banglore,Jet Airways,20:00,20:45 02 Apr,7064,24h 45m,1485
1890,Delhi,Cochin,Jet Airways,07:05,19:00,18371,11h 55m,715
1891,Delhi,Cochin,Air India,20:15,19:15 19 May,13591,23h,1380
1892,Delhi,Cochin,Jet Airways,09:40,12:35 02 Jun,10368,26h 55m,1615
1893,Delhi,Cochin,Multiple carriers,17:50,01:30 13 Jun,18275,7h 40m,460
1894,Banglore,Delhi,IndiGo,22:10,01:00 28 May,3749,2h 50m,170
1895,Kolkata,Banglore,Air Asia,15:10,23:30,6810,8h 20m,500
1896,Delhi,Cochin,Multiple carriers,11:40,21:00,7485,9h 20m,560
1897,Kolkata,Banglore,Air India,14:15,16:45,5510,2h 30m,150
1898,Delhi,Cochin,Jet Airways,18:15,04:25 04 Jun,10262,10h 10m,610
1899,Delhi,Cochin,Multiple carriers,07:10,16:10,6723,9h,540
1900,Delhi,Cochin,Multiple carriers,08:00,15:30,8307,7h 30m,450
1901,Delhi,Cochin,GoAir,05:55,13:35,6146,7h 40m,460
1902,Delhi,Cochin,Jet Airways,13:25,12:35 28 May,15129,23h 10m,1390
1903,Kolkata,Banglore,Jet Airways,06:30,12:00,14388,5h 30m,330
1904,Banglore,Delhi,Jet Airways,06:00,08:45,4544,2h 45m,165
1905,Banglore,Delhi,Jet Airways,11:10,14:05,5198,2h 55m,175
1906,Delhi,Cochin,IndiGo,09:15,01:30 19 May,7503,16h 15m,975
1907,Banglore,New Delhi,GoAir,15:45,20:15,12314,4h 30m,270
1908,Delhi,Cochin,Air India,13:00,19:15,8372,6h 15m,375
1909,Kolkata,Banglore,Jet Airways,16:30,23:35,14781,7h 5m,425
1910,Banglore,Delhi,Jet Airways,19:50,22:50,8016,3h,180
1911,Chennai,Kolkata,IndiGo,07:55,10:15,6297,2h 20m,140
1912,Kolkata,Banglore,Jet Airways,08:25,09:20 02 May,14388,24h 55m,1495
1913,Delhi,Cochin,GoAir,07:25,13:35,6393,6h 10m,370
1914,Kolkata,Banglore,Jet Airways,21:10,10:05 10 Jun,14939,12h 55m,775
1915,Kolkata,Banglore,Jet Airways,08:25,19:50,14781,11h 25m,685
1916,Delhi,Cochin,IndiGo,07:30,21:00,14871,13h 30m,810
1917,Banglore,Delhi,SpiceJet,09:30,12:20,4319,2h 50m,170
1918,Kolkata,Banglore,Jet Airways,17:00,09:45 16 May,13067,16h 45m,1005
1919,Banglore,New Delhi,Jet Airways,16:55,08:15 02 Mar,26890,15h 20m,920
1920,Banglore,New Delhi,Jet Airways,07:00,13:15,9134,6h 15m,375
1921,Banglore,Delhi,IndiGo,21:15,00:15 04 Apr,3943,3h,180
1922,Delhi,Cochin,Air India,07:00,19:15,8879,12h 15m,735
1923,Kolkata,Banglore,Jet Airways,18:55,12:00 25 May,14571,17h 5m,1025
1924,Kolkata,Banglore,IndiGo,09:35,12:10,5644,2h 35m,155
1925,Kolkata,Banglore,Jet Airways,06:30,04:40 10 Jun,9663,22h 10m,1330
1926,Kolkata,Banglore,Jet Airways,14:05,23:35,14571,9h 30m,570
1927,Banglore,Delhi,SpiceJet,21:10,00:05 10 Jun,3971,2h 55m,175
1928,Delhi,Cochin,Jet Airways,09:00,18:50,17024,9h 50m,590
1929,Kolkata,Banglore,SpiceJet,17:10,19:40,3841,2h 30m,150
1930,Delhi,Cochin,Jet Airways,19:45,19:00 28 May,12898,23h 15m,1395
1931,Delhi,Cochin,Jet Airways,14:35,04:25 07 Jun,13376,13h 50m,830
1932,Delhi,Cochin,Jet Airways,21:25,12:35 16 Jun,9905,15h 10m,910
1933,Delhi,Cochin,Multiple carriers,08:00,21:00,13587,13h,780
1934,Delhi,Cochin,Multiple carriers,06:00,21:00,7740,15h,900
1935,Delhi,Cochin,Multiple carriers,06:00,12:35,9794,6h 35m,395
1936,Banglore,New Delhi,Jet Airways,22:50,21:20 07 Mar,17471,22h 30m,1350
1937,Delhi,Cochin,Jet Airways,13:45,04:25 10 Mar,15129,14h 40m,880
1938,Kolkata,Banglore,Jet Airways,09:35,14:25 02 May,11467,28h 50m,1730
1939,Kolkata,Banglore,Air India,14:35,14:35 13 Jun,6528,24h,1440
1940,Delhi,Cochin,Multiple carriers,07:30,19:15,8266,11h 45m,705
1941,Delhi,Cochin,IndiGo,06:40,22:20,6442,15h 40m,940
1942,Delhi,Cochin,Jet Airways,22:50,12:35 13 Jun,10262,13h 45m,825
1943,Mumbai,Hyderabad,Jet Airways,07:10,08:35,17501,1h 25m,85
1944,Banglore,Delhi,Air India,06:10,08:55,8273,2h 45m,165
1945,Delhi,Cochin,Air India,18:30,19:15 22 Mar,10703,24h 45m,1485
1946,Delhi,Cochin,Multiple carriers,10:00,01:30 16 Jun,8510,15h 30m,930
1947,Mumbai,Hyderabad,IndiGo,20:05,21:35,2754,1h 30m,90
1948,Mumbai,Hyderabad,IndiGo,21:20,22:50,2227,1h 30m,90
1949,Delhi,Cochin,Multiple carriers,17:50,01:30 28 Jun,18275,7h 40m,460
1950,Delhi,Cochin,SpiceJet,08:45,13:15,6356,4h 30m,270
1951,Kolkata,Banglore,Jet Airways,14:05,20:45,14781,6h 40m,400
1952,Delhi,Cochin,Jet Airways,09:40,12:35 28 May,13029,26h 55m,1615
1953,Banglore,Delhi,GoAir,11:40,14:30,4340,2h 50m,170
1954,Kolkata,Banglore,Air India,17:30,13:45 13 Jun,12224,20h 15m,1215
1955,Kolkata,Banglore,Jet Airways,16:30,18:15 25 May,10844,25h 45m,1545
1956,Kolkata,Banglore,IndiGo,09:35,12:20,4174,2h 45m,165
1957,Banglore,New Delhi,Air India,17:00,22:55 02 Mar,14887,29h 55m,1795
1958,Delhi,Cochin,Multiple carriers,09:00,19:15,12853,10h 15m,615
1959,Banglore,Delhi,Air Asia,11:10,13:55,3383,2h 45m,165
1960,Banglore,New Delhi,GoAir,11:40,14:35,11111,2h 55m,175
1961,Banglore,Delhi,Jet Airways,17:45,20:45,7229,3h,180
1962,Banglore,Delhi,Jet Airways,17:45,20:45,4030,3h,180
1963,Delhi,Cochin,IndiGo,15:00,01:35 04 Mar,14871,10h 35m,635
1964,Delhi,Cochin,Jet Airways,19:45,04:25 28 May,12898,8h 40m,520
1965,Delhi,Cochin,Multiple carriers,11:30,19:15,14533,7h 45m,465
1966,Delhi,Cochin,Air India,17:40,08:15 07 Jun,7258,14h 35m,875
1967,Delhi,Cochin,SpiceJet,08:45,13:15,4812,4h 30m,270
1968,Kolkata,Banglore,Jet Airways,09:35,21:05,12384,11h 30m,690
1969,Delhi,Cochin,Air India,12:00,07:40 07 Jun,8603,19h 40m,1180
1970,Delhi,Cochin,Air India,12:00,19:15,8603,7h 15m,435
1971,Kolkata,Banglore,Jet Airways,13:55,23:25,14231,9h 30m,570
1972,Delhi,Cochin,Jet Airways,23:05,04:25 11 May,15129,29h 20m,1760
1973,Delhi,Cochin,Air Asia,20:45,07:10 02 Jun,11410,10h 25m,625
1974,Banglore,New Delhi,Air India,08:50,09:25 13 Mar,12725,24h 35m,1475
1975,Delhi,Cochin,Jet Airways,09:35,12:35 10 Jun,13292,27h,1620
1976,Kolkata,Banglore,SpiceJet,06:55,09:30,3873,2h 35m,155
1977,Chennai,Kolkata,IndiGo,07:55,10:15,3850,2h 20m,140
1978,Kolkata,Banglore,SpiceJet,11:35,18:50,8479,7h 15m,435
1979,Kolkata,Banglore,Jet Airways,09:35,23:35,14151,14h,840
1980,Banglore,Delhi,Air India,06:10,08:55,5228,2h 45m,165
1981,Kolkata,Banglore,Vistara,07:10,09:05 10 Jun,9397,25h 55m,1555
1982,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4995,1h 25m,85
1983,Delhi,Cochin,Air India,19:45,19:15 02 Jun,10651,23h 30m,1410
1984,Banglore,Delhi,Air Asia,04:55,07:45,4282,2h 50m,170
1985,Kolkata,Banglore,Air India,08:20,21:50,10697,13h 30m,810
1986,Kolkata,Banglore,Jet Airways,09:35,14:25 22 May,9314,28h 50m,1730
1987,Chennai,Kolkata,IndiGo,05:15,07:40,3540,2h 25m,145
1988,Delhi,Cochin,Air India,16:40,19:15 13 Jun,9443,26h 35m,1595
1989,Delhi,Cochin,Multiple carriers,07:30,15:30,15147,8h,480
1990,Banglore,Delhi,Jet Airways,08:20,11:20,8016,3h,180
1991,Mumbai,Hyderabad,IndiGo,21:20,22:50,2437,1h 30m,90
1992,Delhi,Cochin,IndiGo,10:35,01:30 28 May,6104,14h 55m,895
1993,Mumbai,Hyderabad,SpiceJet,22:45,00:15 07 Jun,1965,1h 30m,90
1994,Delhi,Cochin,Multiple carriers,13:00,21:00,7408,8h,480
1995,Mumbai,Hyderabad,IndiGo,06:25,07:55,4049,1h 30m,90
1996,Banglore,Delhi,Jet Airways,19:50,22:50,8016,3h,180
1997,Delhi,Cochin,Multiple carriers,07:00,19:00,10197,12h,720
1998,Kolkata,Banglore,Jet Airways,21:10,08:15 02 May,10844,11h 5m,665
1999,Kolkata,Banglore,Jet Airways,17:00,19:10 10 Jun,12692,26h 10m,1570
2000,Kolkata,Banglore,Jet Airways,08:25,16:20,14781,7h 55m,475
2001,Kolkata,Banglore,GoAir,23:30,07:45 25 May,7335,8h 15m,495
2002,Banglore,Delhi,Jet Airways,08:20,11:20,7229,3h,180
2003,Banglore,New Delhi,Vistara,21:10,00:05 28 Mar,4353,2h 55m,175
2004,Kolkata,Banglore,Jet Airways,20:00,08:15 19 May,13941,12h 15m,735
2005,Banglore,New Delhi,Jet Airways,09:45,14:25,12295,4h 40m,280
2006,Delhi,Cochin,Jet Airways,22:50,12:35 28 May,12898,13h 45m,825
2007,Kolkata,Banglore,Vistara,07:10,22:40,7927,15h 30m,930
2008,Banglore,Delhi,Air Asia,23:55,02:45 16 Apr,4483,2h 50m,170
2009,Banglore,New Delhi,Jet Airways,11:40,18:25,19225,6h 45m,405
2010,Delhi,Cochin,GoAir,07:25,13:35,4692,6h 10m,370
2011,Banglore,New Delhi,Jet Airways,21:25,09:30 16 Mar,13555,12h 5m,725
2012,Delhi,Cochin,IndiGo,15:00,01:30 10 Apr,6270,10h 30m,630
2013,Kolkata,Banglore,Jet Airways,18:55,16:20 07 May,13584,21h 25m,1285
2014,Delhi,Cochin,Jet Airways,16:10,18:50 22 Mar,13180,26h 40m,1600
2015,Kolkata,Banglore,Jet Airways,20:25,18:00 13 May,14151,21h 35m,1295
2016,Delhi,Cochin,Vistara,06:00,09:10,6216,3h 10m,190
2017,Delhi,Cochin,Multiple carriers,07:30,18:50,15135,11h 20m,680
2018,Delhi,Cochin,Multiple carriers,11:30,21:00,15136,9h 30m,570
2019,Delhi,Cochin,Jet Airways,02:15,19:00,10262,16h 45m,1005
2020,Kolkata,Banglore,Jet Airways,09:35,22:05,12384,12h 30m,750
2021,Kolkata,Banglore,Jet Airways,09:35,19:10,9314,9h 35m,575
2022,Kolkata,Banglore,Jet Airways,17:00,18:00 07 May,9314,25h,1500
2023,Delhi,Cochin,Air India,09:00,19:15,10454,10h 15m,615
2024,Delhi,Cochin,Air India,23:00,07:40 19 May,8372,8h 40m,520
2025,Delhi,Cochin,Jet Airways,19:45,04:25 10 Mar,11848,8h 40m,520
2026,Delhi,Cochin,IndiGo,08:30,21:00,6416,12h 30m,750
2027,Mumbai,Hyderabad,IndiGo,09:10,10:40,3342,1h 30m,90
2028,Kolkata,Banglore,Jet Airways,06:30,07:25 07 Jun,10118,24h 55m,1495
2029,Kolkata,Banglore,Air India,16:45,12:30 13 Jun,14960,19h 45m,1185
2030,Delhi,Cochin,IndiGo,05:05,16:10,6818,11h 5m,665
2031,Kolkata,Banglore,Air India,14:15,16:45,5510,2h 30m,150
2032,Kolkata,Banglore,Jet Airways,06:30,09:20 22 May,14388,26h 50m,1610
2033,Delhi,Cochin,Multiple carriers,14:55,22:30,7038,7h 35m,455
2034,Delhi,Cochin,Multiple carriers,08:45,19:15,8266,10h 30m,630
2035,Delhi,Cochin,Jet Airways,18:20,19:00 28 Jun,14300,24h 40m,1480
2036,Kolkata,Banglore,Air India,09:25,07:55 10 May,8366,22h 30m,1350
2037,Banglore,New Delhi,Jet Airways,22:50,10:25 07 Mar,17261,11h 35m,695
2038,Kolkata,Banglore,Vistara,07:10,09:05 07 Jun,8452,25h 55m,1555
2039,Kolkata,Banglore,IndiGo,15:10,20:30,8567,5h 20m,320
2040,Delhi,Cochin,Multiple carriers,07:05,22:30,9646,15h 25m,925
2041,Delhi,Cochin,Air India,22:00,19:15 10 Apr,8341,21h 15m,1275
2042,Delhi,Cochin,Jet Airways,17:30,19:00 10 May,12373,25h 30m,1530
2043,Chennai,Kolkata,SpiceJet,17:45,20:05,3543,2h 20m,140
2044,Kolkata,Banglore,Jet Airways,17:00,23:35,13994,6h 35m,395
2045,Banglore,New Delhi,IndiGo,04:00,06:50,4777,2h 50m,170
2046,Delhi,Cochin,Multiple carriers,14:55,22:30,7038,7h 35m,455
2047,Mumbai,Hyderabad,IndiGo,16:55,18:25,3175,1h 30m,90
2048,Delhi,Cochin,Multiple carriers,10:00,21:00,7408,11h,660
2049,Banglore,Delhi,IndiGo,21:15,00:15 16 Jun,3943,3h,180
2050,Delhi,Cochin,Jet Airways,08:00,04:25 07 Mar,15974,20h 25m,1225
2051,Kolkata,Banglore,SpiceJet,06:55,09:30,3873,2h 35m,155
2052,Banglore,Delhi,IndiGo,10:10,13:00,4423,2h 50m,170
2053,Delhi,Cochin,Jet Airways,09:40,04:25 28 May,15129,18h 45m,1125
2054,Delhi,Cochin,IndiGo,08:25,21:00,8285,12h 35m,755
2055,Mumbai,Hyderabad,Air India,06:20,07:40,3100,1h 20m,80
2056,Banglore,New Delhi,Air India,08:50,09:25 02 Mar,25430,24h 35m,1475
2057,Mumbai,Hyderabad,SpiceJet,13:10,14:30,2385,1h 20m,80
2058,Kolkata,Banglore,Jet Airways,10:20,17:35,11316,7h 15m,435
2059,Delhi,Cochin,Jet Airways,02:15,19:00,10262,16h 45m,1005
